composite,defagn,defstarform,galname
False,False,True,ECO12263
False,False,True,ECO12265
False,True,False,ECO12268
False,True,False,ECO12270
True,False,False,ECO12271
False,False,True,ECO12273
False,False,True,ECO12274
False,False,True,ECO12275
True,False,False,ECO12276
True,False,False,ECO12277
False,False,True,ECO12285
False,False,True,ECO12286
False,False,True,ECO12287
False,False,True,ECO12288
False,False,True,ECO12289
False,False,True,ECO12291
False,False,True,ECO12292
False,False,True,ECO12293
False,False,True,ECO12295
True,False,False,ECO12297
True,False,False,ECO12298
False,False,True,ECO12299
False,False,True,ECO12300
False,False,True,ECO12301
False,False,True,ECO12302
False,False,True,ECO12303
False,False,True,ECO12304
False,False,True,ECO12305
False,False,True,ECO12306
False,True,False,ECO12307
True,False,False,ECO12308
False,False,True,ECO12309
False,False,True,ECO12310
False,False,True,ECO12311
False,False,True,ECO12312
False,False,True,ECO12313
False,False,True,ECO12314
False,False,True,ECO12315
False,False,True,ECO12316
False,False,True,ECO12317
False,False,True,ECO12318
False,False,True,ECO12319
False,False,True,ECO12320
False,False,True,ECO12321
False,False,True,ECO12322
True,False,False,ECO12323
False,False,True,ECO12325
False,False,True,ECO12326
True,False,False,ECO12328
False,False,True,ECO12329
False,False,True,ECO12330
False,False,True,ECO12331
False,False,True,ECO12332
False,False,True,ECO12333
False,False,True,ECO12334
False,False,True,ECO12335
False,False,True,ECO12336
False,False,True,ECO12337
False,False,True,ECO12338
False,False,True,ECO12339
False,False,True,ECO12340
True,False,False,ECO12341
False,False,True,ECO12342
True,False,False,ECO12343
False,False,True,ECO12344
False,False,True,ECO12345
True,False,False,ECO12346
False,False,True,ECO12347
False,False,True,ECO12348
False,False,True,ECO12349
False,False,True,ECO12350
False,False,True,ECO12351
False,False,True,ECO12352
False,False,True,ECO12353
False,False,True,ECO12354
False,False,True,ECO12355
False,False,True,ECO12356
False,False,True,ECO12357
False,False,True,ECO12358
False,False,True,ECO12359
False,False,True,ECO12360
False,False,True,ECO12361
False,False,True,ECO12363
False,True,False,ECO12364
False,False,True,ECO12365
False,False,True,ECO12366
False,True,False,ECO12367
False,False,True,ECO12368
False,False,True,ECO12369
False,False,True,ECO12370
False,False,True,ECO12371
False,False,True,ECO12372
False,False,True,ECO12373
False,True,False,ECO12374
False,False,True,ECO12375
False,False,True,ECO12376
False,False,True,ECO12377
False,False,True,ECO12378
False,False,True,ECO12379
False,False,True,ECO12380
False,False,True,ECO12381
False,False,True,ECO12382
False,False,True,ECO12383
False,False,True,ECO12384
False,False,True,ECO12385
False,False,True,ECO12386
False,False,True,ECO12387
False,False,True,ECO12388
False,False,True,ECO12389
False,False,True,ECO12390
False,False,True,ECO12391
False,False,True,ECO12392
False,False,True,ECO12393
False,False,True,ECO12394
False,False,True,ECO12395
False,False,True,ECO12396
False,False,True,ECO12397
False,False,True,ECO12398
False,False,True,ECO12399
False,False,True,ECO12400
False,False,True,ECO12401
False,True,False,ECO12402
False,False,True,ECO12403
False,False,True,ECO12404
False,False,True,ECO12405
False,False,True,ECO12406
False,False,True,ECO12407
False,True,False,ECO12408
False,False,True,ECO12409
False,False,True,ECO12410
False,False,True,ECO12411
False,False,True,ECO12412
False,False,True,ECO12413
True,False,False,ECO12414
False,False,True,ECO12416
False,True,False,ECO12417
False,False,True,ECO12418
False,False,True,ECO12420
False,True,False,ECO12421
False,False,True,ECO12422
False,False,True,ECO12423
False,False,True,ECO12424
False,True,False,ECO12425
False,False,True,ECO12426
False,True,False,ECO12427
False,False,True,ECO12430
False,False,True,ECO12431
False,False,True,ECO12433
False,False,True,ECO12435
False,False,True,ECO12436
False,False,True,ECO12437
False,False,True,ECO12438
True,False,False,ECO12439
False,False,True,ECO12440
False,False,True,ECO12441
False,False,True,ECO12442
False,False,True,ECO12443
False,False,True,ECO12444
False,False,True,ECO12445
False,False,True,ECO12446
False,False,True,ECO12447
False,False,True,ECO12448
False,False,True,ECO12449
False,False,True,ECO12450
False,False,True,ECO12451
False,False,True,ECO12452
False,False,True,ECO12453
False,False,True,ECO12455
False,False,True,ECO12456
False,False,True,ECO12458
True,False,False,ECO12459
False,False,True,ECO12460
True,False,False,ECO12462
False,False,True,ECO12463
False,False,True,ECO12464
False,False,True,ECO12466
False,False,True,ECO12467
False,False,True,ECO12468
False,False,True,ECO12469
False,False,True,ECO12470
False,False,True,ECO12471
False,False,True,ECO12472
False,False,True,ECO12473
False,False,True,ECO12474
False,False,True,ECO12475
False,False,True,ECO12476
False,False,True,ECO12477
False,False,True,ECO12478
False,False,True,ECO12479
False,False,True,ECO12480
False,False,True,ECO12481
False,False,True,ECO12482
False,False,True,ECO12483
False,False,True,ECO12484
False,False,True,ECO12485
False,False,True,ECO12486
False,False,True,ECO12487
True,False,False,ECO12488
False,False,True,ECO12489
False,False,True,ECO12490
False,False,True,ECO12492
False,False,True,ECO12493
False,False,True,ECO12494
False,False,True,ECO12496
False,False,True,ECO12497
False,False,True,ECO12498
False,False,True,ECO12499
False,False,True,ECO12500
False,False,True,ECO12501
False,False,True,ECO12502
False,False,True,ECO12503
False,False,True,ECO12504
True,False,False,ECO12505
False,False,True,ECO12506
False,False,True,ECO12507
False,False,True,ECO12508
False,False,True,ECO12510
False,False,True,ECO12513
False,False,True,ECO12514
False,False,True,ECO12515
False,False,True,ECO12516
False,False,True,ECO12518
False,False,True,ECO12519
False,False,True,ECO12520
False,False,True,ECO12521
False,False,True,ECO12522
False,False,True,ECO12523
False,False,True,ECO12524
False,False,True,ECO12525
False,False,True,ECO12527
False,False,True,ECO12528
False,False,True,ECO12529
False,False,True,ECO12530
False,False,True,ECO12531
True,False,False,ECO12532
False,False,True,ECO12533
False,False,True,ECO12534
False,False,True,ECO12535
False,False,True,ECO12536
False,True,False,ECO12537
False,False,True,ECO12538
False,False,True,ECO12539
False,False,True,ECO12540
False,False,True,ECO12541
False,False,True,ECO12542
False,False,True,ECO12543
False,False,True,ECO12544
False,False,True,ECO12545
False,True,False,ECO12546
False,False,True,ECO12547
False,False,True,ECO12548
False,False,True,ECO12550
True,False,False,ECO12551
False,False,True,ECO12553
False,False,True,ECO12554
False,False,True,ECO12555
False,False,True,ECO12556
False,False,True,ECO12557
False,False,True,ECO12558
False,False,True,ECO12559
False,False,True,ECO12560
False,False,True,ECO12561
False,False,True,ECO12563
False,False,True,ECO12565
False,False,True,ECO12566
False,False,True,ECO12567
False,False,True,ECO12568
True,False,False,ECO12570
False,True,False,ECO12572
False,False,True,ECO12575
False,False,True,ECO12576
False,False,True,ECO12577
False,False,True,ECO12578
False,True,False,ECO12579
False,False,True,ECO12580
False,False,True,ECO12581
False,False,True,ECO12582
False,False,True,ECO12583
False,False,True,ECO12584
False,False,True,ECO12585
False,False,True,ECO12586
False,False,True,ECO12587
False,False,True,ECO12588
False,False,True,ECO12589
False,False,True,ECO12590
False,False,True,ECO12591
False,False,True,ECO12592
False,False,True,ECO12593
False,False,True,ECO12594
False,False,True,ECO12595
False,False,True,ECO12596
False,False,True,ECO12597
False,False,True,ECO12598
False,False,True,ECO12599
False,False,True,ECO12600
False,False,True,ECO12601
False,False,True,ECO12602
False,True,False,ECO12603
False,False,True,ECO12605
False,False,True,ECO12606
False,False,True,ECO12607
False,False,True,ECO12608
False,False,True,ECO12609
False,False,True,ECO12610
False,False,True,ECO12611
False,False,True,ECO12612
False,False,True,ECO12613
False,False,True,ECO12615
False,False,True,ECO12616
False,False,True,ECO12617
False,False,True,ECO12618
False,False,True,ECO12619
False,False,True,ECO12620
False,False,True,ECO12621
False,False,True,ECO12622
False,False,True,ECO12623
False,False,True,ECO12624
False,False,True,ECO12625
False,False,True,ECO12626
False,False,True,ECO12627
False,False,True,ECO12629
False,False,True,ECO12630
False,False,True,ECO12631
False,False,True,ECO12632
False,False,True,ECO12633
False,False,True,ECO12634
False,False,True,ECO12635
False,False,True,ECO12637
False,False,True,ECO12639
False,False,True,ECO12640
False,True,False,ECO12641
False,False,True,ECO12642
False,False,True,ECO12643
True,False,False,ECO12644
False,False,True,ECO12645
False,False,True,ECO12646
False,False,True,ECO12647
False,False,True,ECO12648
False,False,True,ECO12649
False,False,True,ECO12650
False,False,True,ECO12651
False,False,True,ECO12652
False,False,True,ECO12653
False,False,True,ECO12654
False,False,True,ECO12655
False,False,True,ECO12656
False,False,True,ECO12657
False,True,False,ECO12658
False,False,True,ECO12659
False,False,True,ECO12660
False,False,True,ECO12661
False,False,True,ECO12662
False,False,True,ECO12663
False,False,True,ECO12664
False,False,True,ECO12665
False,False,True,ECO12667
False,False,True,ECO12668
True,False,False,ECO12669
False,False,True,ECO12670
False,False,True,ECO12671
False,False,True,ECO12672
True,False,False,ECO12673
False,True,False,ECO12674
False,False,True,ECO12675
False,False,True,ECO12676
False,False,True,ECO12678
False,False,True,ECO12679
False,False,True,ECO12682
False,False,True,ECO12683
False,False,True,ECO12684
False,False,True,ECO12685
False,False,True,ECO12686
False,False,True,ECO12687
False,False,True,ECO12688
False,False,True,ECO12689
False,False,True,ECO12690
False,False,True,ECO12691
False,False,True,ECO12692
False,False,True,ECO12695
False,False,True,ECO12696
False,False,True,ECO12697
False,False,True,ECO12699
False,False,True,ECO12700
False,False,True,ECO12701
False,False,True,ECO12702
False,False,True,ECO12703
False,False,True,ECO12704
False,False,True,ECO12705
False,False,True,ECO12706
False,False,True,ECO12707
False,False,True,ECO12708
False,False,True,ECO12709
False,False,True,ECO12710
False,False,True,ECO12711
False,False,True,ECO12712
False,False,True,ECO12713
False,False,True,ECO12714
False,False,True,ECO12715
False,False,True,ECO12716
False,False,True,ECO12717
False,False,True,ECO12719
False,False,True,ECO12720
False,False,True,ECO12721
False,False,True,ECO12722
False,False,True,ECO12723
False,False,True,ECO12724
False,False,True,ECO12725
False,False,True,ECO12726
False,False,True,ECO12727
False,False,True,ECO12728
False,False,True,ECO12729
False,False,True,ECO12733
False,False,True,ECO12734
False,False,True,ECO12737
False,False,True,ECO12738
False,False,True,ECO12741
False,False,True,ECO12743
False,False,True,ECO12745
False,False,True,ECO12746
False,False,True,ECO12747
False,False,True,ECO12748
False,False,True,ECO12749
False,False,True,ECO12750
False,False,True,ECO12751
False,False,True,ECO12752
False,False,True,ECO12753
False,False,True,ECO12754
False,False,True,ECO12755
False,False,True,ECO12756
False,False,True,ECO12757
False,False,True,ECO12758
False,False,True,ECO12759
False,False,True,ECO12760
False,False,True,ECO12761
False,False,True,ECO12762
False,False,True,ECO12763
False,False,True,ECO12764
False,False,True,ECO12765
False,False,True,ECO12767
False,False,True,ECO12768
False,False,True,ECO12769
False,False,True,ECO12771
False,False,True,ECO12772
False,False,True,ECO12773
False,False,True,ECO12775
False,False,True,ECO12778
False,False,True,ECO12779
False,False,True,ECO12780
False,False,True,ECO12781
False,False,True,ECO12783
False,False,True,ECO12784
False,False,True,ECO12785
False,False,True,ECO12786
False,False,True,ECO12787
False,False,True,ECO12788
False,False,True,ECO12789
False,False,True,ECO12790
False,False,True,ECO12791
False,False,True,ECO12792
False,False,True,ECO12793
False,False,True,ECO12794
False,False,True,ECO12795
False,False,True,ECO12796
False,False,True,ECO12797
False,False,True,ECO12798
False,False,True,ECO12799
False,False,True,ECO12800
False,False,True,ECO12801
False,False,True,ECO12802
False,False,True,ECO12803
False,False,True,ECO12805
False,False,True,ECO12806
False,False,True,ECO12807
False,False,True,ECO12809
False,False,True,ECO12810
False,False,True,ECO12812
False,False,True,ECO12813
False,False,True,ECO12814
False,False,True,ECO12815
False,False,True,ECO12816
False,False,True,ECO12817
False,False,True,ECO12818
False,False,True,ECO12819
False,False,True,ECO12820
False,False,True,ECO12821
False,False,True,ECO12822
False,False,True,ECO12823
False,False,True,ECO12824
False,False,True,ECO12825
False,False,True,ECO12827
False,False,True,ECO12828
False,False,True,ECO12829
False,False,True,ECO12831
False,False,True,ECO12832
False,False,True,ECO12833
False,False,True,ECO12834
False,False,True,ECO12836
False,False,True,ECO12837
False,False,True,ECO12838
False,False,True,ECO12839
False,False,True,ECO12840
False,False,True,ECO12841
False,False,True,ECO12843
False,False,True,ECO12845
False,False,True,ECO12847
False,False,True,ECO12848
False,True,False,ECO12849
False,False,True,ECO12850
False,False,True,ECO12851
False,False,True,ECO12855
False,False,True,ECO12856
False,False,True,ECO12857
False,False,True,ECO12858
False,False,True,ECO12859
False,False,True,ECO12860
False,False,True,ECO12861
False,False,True,ECO12862
False,False,True,ECO12864
False,False,True,ECO12867
False,False,True,ECO12868
False,False,True,ECO12870
False,False,True,ECO12871
False,False,True,ECO12873
False,False,True,ECO12874
False,False,True,ECO12876
False,False,True,ECO12877
False,False,True,ECO12878
False,False,True,ECO12879
False,False,True,ECO12880
False,False,True,ECO12881
False,False,True,ECO12882
False,False,True,ECO12883
False,False,True,ECO12884
False,False,True,ECO12885
False,False,True,ECO12886
False,False,True,ECO12887
False,False,True,ECO12888
False,False,True,ECO12889
False,False,True,ECO12890
False,False,True,ECO12891
False,False,True,ECO12892
False,False,True,ECO12893
False,False,True,ECO12894
False,False,True,ECO12895
False,False,True,ECO12896
False,False,True,ECO12897
False,False,True,ECO12898
False,False,True,ECO12899
False,False,True,ECO12900
False,False,True,ECO12902
False,False,True,ECO12905
False,False,True,ECO12906
False,False,True,ECO12907
False,False,True,ECO12908
False,False,True,ECO12909
False,False,True,ECO12910
False,False,True,ECO12911
False,False,True,ECO12912
False,False,True,ECO12913
False,False,True,ECO12914
False,False,True,ECO12915
False,False,True,ECO12916
False,False,True,ECO12917
False,False,True,ECO12919
False,False,True,ECO12920
False,False,True,ECO12922
